,#,ResourceGroupID,Id,AvailableCapacity,FreeCapacity,Start,HasFiniteCapacity,LongName
184,217,G_ARG2T,G_ARG2T_Seq_26,1 day,00:00:00,2020-05-11,False,Агрегат резки № 1
185,217,G_ARG2T,G_ARG2T_Seq_26,1 day,00:00:00,2020-05-11,False,Агрегат резки № 4
186,235,G_ARG2T,G_ARG2T_Seq_31,1 day,00:00:00,2020-05-16,False,Агрегат резки № 1
187,235,G_ARG2T,G_ARG2T_Seq_31,1 day,00:00:00,2020-05-16,False,Агрегат резки № 4
188,281,G_ARG2T,G_ARG2T_Seq_11,1 day,00:00:00,2020-04-26,False,Агрегат резки № 1
189,281,G_ARG2T,G_ARG2T_Seq_11,1 day,00:00:00,2020-04-26,False,Агрегат резки № 4
190,349,G_ARG2T,G_ARG2T_Seq_33,1 day,00:00:00,2020-05-18,False,Агрегат резки № 1
191,349,G_ARG2T,G_ARG2T_Seq_33,1 day,00:00:00,2020-05-18,False,Агрегат резки № 4
192,383,G_ARG2T,G_ARG2T_Seq_45,7 days,00:00:00,2020-05-30,False,Агрегат резки № 1
193,383,G_ARG2T,G_ARG2T_Seq_45,7 days,00:00:00,2020-05-30,False,Агрегат резки № 4
194,384,G_ARG2T,G_ARG2T_Seq_46,7 days,00:00:00,2020-06-06,False,Агрегат резки № 1
195,384,G_ARG2T,G_ARG2T_Seq_46,7 days,00:00:00,2020-06-06,False,Агрегат резки № 4
196,385,G_ARG2T,G_ARG2T_Seq_47,7 days,00:00:00,2020-06-13,False,Агрегат резки № 1
197,385,G_ARG2T,G_ARG2T_Seq_47,7 days,00:00:00,2020-06-13,False,Агрегат резки № 4
198,414,G_ARG2T,G_ARG2T_Seq_48,"5 days, 16:00:00",00:00:00,2020-06-20,False,Агрегат резки № 1
199,414,G_ARG2T,G_ARG2T_Seq_48,"5 days, 16:00:00",00:00:00,2020-06-20,False,Агрегат резки № 4
200,424,G_ARG2T,G_ARG2T_Seq_39,1 day,00:00:00,2020-05-24,False,Агрегат резки № 1
201,424,G_ARG2T,G_ARG2T_Seq_39,1 day,00:00:00,2020-05-24,False,Агрегат резки № 4
202,431,G_ARG2T,G_ARG2T_Seq_18,1 day,00:00:00,2020-05-03,False,Агрегат резки № 1
203,431,G_ARG2T,G_ARG2T_Seq_18,1 day,00:00:00,2020-05-03,False,Агрегат резки № 4
204,732,G_ARG2T,G_ARG2T_Seq_24,1 day,6:42:38.973,2020-05-09,False,Агрегат резки № 1
205,732,G_ARG2T,G_ARG2T_Seq_24,1 day,6:42:38.973,2020-05-09,False,Агрегат резки № 4
206,772,G_ARG2T,G_ARG2T_Seq_37,0.3333333333333333,08:00:00,2020-05-22,False,Агрегат резки № 1
207,772,G_ARG2T,G_ARG2T_Seq_37,0.3333333333333333,08:00:00,2020-05-22,False,Агрегат резки № 4
208,1229,G_ARG2T,G_ARG2T_Seq_27,1 day,19:05:20.777,2020-05-12,False,Агрегат резки № 1
209,1229,G_ARG2T,G_ARG2T_Seq_27,1 day,19:05:20.777,2020-05-12,False,Агрегат резки № 4
210,1451,G_ARG2T,G_ARG2T_Seq_10,1 day,21:39:34.725,2020-04-25,False,Агрегат резки № 1
211,1451,G_ARG2T,G_ARG2T_Seq_10,1 day,21:39:34.725,2020-04-25,False,Агрегат резки № 4
212,1650,G_ARG2T,G_ARG2T_Seq_17,1 day,23:15:14.543,2020-05-02,False,Агрегат резки № 1
213,1650,G_ARG2T,G_ARG2T_Seq_17,1 day,23:15:14.543,2020-05-02,False,Агрегат резки № 4
214,1869,G_ARG2T,G_ARG2T_Seq_34,1 day,1 day,2020-05-19,False,Агрегат резки № 1
215,1869,G_ARG2T,G_ARG2T_Seq_34,1 day,1 day,2020-05-19,False,Агрегат резки № 4
216,2111,G_ARG2T,G_ARG2T_Seq_35,1 day,1 day,2020-05-20,False,Агрегат резки № 1
217,2111,G_ARG2T,G_ARG2T_Seq_35,1 day,1 day,2020-05-20,False,Агрегат резки № 4
218,2126,G_ARG2T,G_ARG2T_Seq_44,1 day,1 day,2020-05-29,False,Агрегат резки № 1
219,2126,G_ARG2T,G_ARG2T_Seq_44,1 day,1 day,2020-05-29,False,Агрегат резки № 4
220,2172,G_ARG2T,G_ARG2T_Seq_13,1 day,1 day,2020-04-28,False,Агрегат резки № 1
221,2172,G_ARG2T,G_ARG2T_Seq_13,1 day,1 day,2020-04-28,False,Агрегат резки № 4
222,2254,G_ARG2T,G_ARG2T_Seq_16,1 day,1 day,2020-05-01,False,Агрегат резки № 1
223,2254,G_ARG2T,G_ARG2T_Seq_16,1 day,1 day,2020-05-01,False,Агрегат резки № 4
224,2255,G_ARG2T,G_ARG2T_Seq_22,1 day,1 day,2020-05-07,False,Агрегат резки № 1
225,2255,G_ARG2T,G_ARG2T_Seq_22,1 day,1 day,2020-05-07,False,Агрегат резки № 4
226,2430,G_ARG2T,G_ARG2T_Seq_14,1 day,1 day,2020-04-29,False,Агрегат резки № 1
227,2430,G_ARG2T,G_ARG2T_Seq_14,1 day,1 day,2020-04-29,False,Агрегат резки № 4
228,2515,G_ARG2T,G_ARG2T_Seq_23,1 day,1 day,2020-05-08,False,Агрегат резки № 1
229,2515,G_ARG2T,G_ARG2T_Seq_23,1 day,1 day,2020-05-08,False,Агрегат резки № 4
230,2549,G_ARG2T,G_ARG2T_Seq_20,1 day,1 day,2020-05-05,False,Агрегат резки № 1
231,2549,G_ARG2T,G_ARG2T_Seq_20,1 day,1 day,2020-05-05,False,Агрегат резки № 4
232,2553,G_ARG2T,G_ARG2T_Seq_8,1 day,1 day,2020-04-23,False,Агрегат резки № 1
233,2553,G_ARG2T,G_ARG2T_Seq_8,1 day,1 day,2020-04-23,False,Агрегат резки № 4
234,2586,G_ARG2T,G_ARG2T_Seq_4,1 day,1 day,2020-04-19,False,Агрегат резки № 1
235,2586,G_ARG2T,G_ARG2T_Seq_4,1 day,1 day,2020-04-19,False,Агрегат резки № 4
236,2638,G_ARG2T,G_ARG2T_Seq_7,1 day,1 day,2020-04-22,False,Агрегат резки № 1
237,2638,G_ARG2T,G_ARG2T_Seq_7,1 day,1 day,2020-04-22,False,Агрегат резки № 4
238,2642,G_ARG2T,G_ARG2T_Seq_30,1 day,1 day,2020-05-15,False,Агрегат резки № 1
239,2642,G_ARG2T,G_ARG2T_Seq_30,1 day,1 day,2020-05-15,False,Агрегат резки № 4
240,2676,G_ARG2T,G_ARG2T_Seq_1,1 day,1 day,2020-04-16,False,Агрегат резки № 1
241,2676,G_ARG2T,G_ARG2T_Seq_1,1 day,1 day,2020-04-16,False,Агрегат резки № 4
242,2696,G_ARG2T,G_ARG2T_Seq_3,1 day,1 day,2020-04-18,False,Агрегат резки № 1
243,2696,G_ARG2T,G_ARG2T_Seq_3,1 day,1 day,2020-04-18,False,Агрегат резки № 4
244,2735,G_ARG2T,G_ARG2T_Seq_29,1 day,1 day,2020-05-14,False,Агрегат резки № 1
245,2735,G_ARG2T,G_ARG2T_Seq_29,1 day,1 day,2020-05-14,False,Агрегат резки № 4
246,2743,G_ARG2T,G_ARG2T_Seq_42,1 day,1 day,2020-05-27,False,Агрегат резки № 1
247,2743,G_ARG2T,G_ARG2T_Seq_42,1 day,1 day,2020-05-27,False,Агрегат резки № 4
248,2839,G_ARG2T,G_ARG2T_Seq_28,1 day,1 day,2020-05-13,False,Агрегат резки № 1
249,2839,G_ARG2T,G_ARG2T_Seq_28,1 day,1 day,2020-05-13,False,Агрегат резки № 4
250,2916,G_ARG2T,G_ARG2T_Seq_5,1 day,1 day,2020-04-20,False,Агрегат резки № 1
251,2916,G_ARG2T,G_ARG2T_Seq_5,1 day,1 day,2020-04-20,False,Агрегат резки № 4
252,2918,G_ARG2T,G_ARG2T_Seq_0,1 day,1 day,2020-04-15,False,Агрегат резки № 1
253,2918,G_ARG2T,G_ARG2T_Seq_0,1 day,1 day,2020-04-15,False,Агрегат резки № 4
254,2933,G_ARG2T,G_ARG2T_Seq_6,1 day,1 day,2020-04-21,False,Агрегат резки № 1
255,2933,G_ARG2T,G_ARG2T_Seq_6,1 day,1 day,2020-04-21,False,Агрегат резки № 4
256,2948,G_ARG2T,G_ARG2T_Seq_9,1 day,1 day,2020-04-24,False,Агрегат резки № 1
257,2948,G_ARG2T,G_ARG2T_Seq_9,1 day,1 day,2020-04-24,False,Агрегат резки № 4
258,2988,G_ARG2T,G_ARG2T_Seq_36,1 day,1 day,2020-05-21,False,Агрегат резки № 1
259,2988,G_ARG2T,G_ARG2T_Seq_36,1 day,1 day,2020-05-21,False,Агрегат резки № 4
260,3011,G_ARG2T,G_ARG2T_Seq_15,1 day,1 day,2020-04-30,False,Агрегат резки № 1
261,3011,G_ARG2T,G_ARG2T_Seq_15,1 day,1 day,2020-04-30,False,Агрегат резки № 4
262,3123,G_ARG2T,G_ARG2T_Seq_21,1 day,1 day,2020-05-06,False,Агрегат резки № 1
263,3123,G_ARG2T,G_ARG2T_Seq_21,1 day,1 day,2020-05-06,False,Агрегат резки № 4
264,3259,G_ARG2T,G_ARG2T_Seq_12,1 day,1 day,2020-04-27,False,Агрегат резки № 1
265,3259,G_ARG2T,G_ARG2T_Seq_12,1 day,1 day,2020-04-27,False,Агрегат резки № 4
266,3267,G_ARG2T,G_ARG2T_Seq_2,1 day,1 day,2020-04-17,False,Агрегат резки № 1
267,3267,G_ARG2T,G_ARG2T_Seq_2,1 day,1 day,2020-04-17,False,Агрегат резки № 4
268,3287,G_ARG2T,G_ARG2T_Seq_41,1 day,1 day,2020-05-26,False,Агрегат резки № 1
269,3287,G_ARG2T,G_ARG2T_Seq_41,1 day,1 day,2020-05-26,False,Агрегат резки № 4
270,3411,G_ARG2T,G_ARG2T_Seq_43,1 day,1 day,2020-05-28,False,Агрегат резки № 1
271,3411,G_ARG2T,G_ARG2T_Seq_43,1 day,1 day,2020-05-28,False,Агрегат резки № 4
272,4744,G_ARG2T,G_ARG2T_Seq_49,"28 days, 16:00:00","28 days, 16:00:00",2020-06-27,False,Агрегат резки № 1
273,4744,G_ARG2T,G_ARG2T_Seq_49,"28 days, 16:00:00","28 days, 16:00:00",2020-06-27,False,Агрегат резки № 4
274,4881,G_ARG2T,G_ARG2T_Seq_54,30 days,30 days,2020-11-27,False,Агрегат резки № 1
275,4881,G_ARG2T,G_ARG2T_Seq_54,30 days,30 days,2020-11-27,False,Агрегат резки № 4
276,4915,G_ARG2T,G_ARG2T_Seq_52,30 days,30 days,2020-09-27,False,Агрегат резки № 1
277,4915,G_ARG2T,G_ARG2T_Seq_52,30 days,30 days,2020-09-27,False,Агрегат резки № 4
278,5029,G_ARG2T,G_ARG2T_Seq_51,31 days,31 days,2020-08-27,False,Агрегат резки № 1
279,5029,G_ARG2T,G_ARG2T_Seq_51,31 days,31 days,2020-08-27,False,Агрегат резки № 4
280,5103,G_ARG2T,G_ARG2T_Seq_50,31 days,31 days,2020-07-27,False,Агрегат резки № 1
281,5103,G_ARG2T,G_ARG2T_Seq_50,31 days,31 days,2020-07-27,False,Агрегат резки № 4
282,5117,G_ARG2T,G_ARG2T_Seq_53,31 days,31 days,2020-10-27,False,Агрегат резки № 1
283,5117,G_ARG2T,G_ARG2T_Seq_53,31 days,31 days,2020-10-27,False,Агрегат резки № 4
284,5264,G_ARG2T,G_ARG2T_Seq_57,56 days,56 days,2021-02-27,False,Агрегат резки № 1
285,5264,G_ARG2T,G_ARG2T_Seq_57,56 days,56 days,2021-02-27,False,Агрегат резки № 4
286,5281,G_ARG2T,G_ARG2T_Seq_55,58 days,58 days,2020-12-27,False,Агрегат резки № 1
287,5281,G_ARG2T,G_ARG2T_Seq_55,58 days,58 days,2020-12-27,False,Агрегат резки № 4
288,5328,G_ARG2T,G_ARG2T_Seq_56,62 days,62 days,2021-01-27,False,Агрегат резки № 1
289,5328,G_ARG2T,G_ARG2T_Seq_56,62 days,62 days,2021-01-27,False,Агрегат резки № 4
290,3,G_APRRG,G_APRRG_Seq_23,"2 days, 11:21:07.200",00:00:00,2020-05-08,True,Агрегат продольной резки № 1
291,3,G_APRRG,G_APRRG_Seq_23,"2 days, 11:21:07.200",00:00:00,2020-05-08,True,Агрегат продольной резки № 4
292,3,G_APRRG,G_APRRG_Seq_23,"2 days, 11:21:07.200",00:00:00,2020-05-08,True,Тупик 1А
293,6,G_APRRG,G_APRRG_Seq_20,"2 days, 11:21:07.200",00:00:00,2020-05-05,True,Агрегат продольной резки № 1
294,6,G_APRRG,G_APRRG_Seq_20,"2 days, 11:21:07.200",00:00:00,2020-05-05,True,Агрегат продольной резки № 4
295,6,G_APRRG,G_APRRG_Seq_20,"2 days, 11:21:07.200",00:00:00,2020-05-05,True,Тупик 1А
296,16,G_APRRG,G_APRRG_Seq_8,"2 days, 11:21:07.200",00:00:00,2020-04-23,True,Агрегат продольной резки № 1
297,16,G_APRRG,G_APRRG_Seq_8,"2 days, 11:21:07.200",00:00:00,2020-04-23,True,Агрегат продольной резки № 4
298,16,G_APRRG,G_APRRG_Seq_8,"2 days, 11:21:07.200",00:00:00,2020-04-23,True,Тупик 1А
299,18,G_APRRG,G_APRRG_Seq_22,"2 days, 11:21:07.200",00:00:00,2020-05-07,True,Агрегат продольной резки № 1
300,18,G_APRRG,G_APRRG_Seq_22,"2 days, 11:21:07.200",00:00:00,2020-05-07,True,Агрегат продольной резки № 4
301,18,G_APRRG,G_APRRG_Seq_22,"2 days, 11:21:07.200",00:00:00,2020-05-07,True,Тупик 1А
302,20,G_APRRG,G_APRRG_Seq_19,"2 days, 11:21:07.200",00:00:00,2020-05-04,True,Агрегат продольной резки № 1
303,20,G_APRRG,G_APRRG_Seq_19,"2 days, 11:21:07.200",00:00:00,2020-05-04,True,Агрегат продольной резки № 4
304,20,G_APRRG,G_APRRG_Seq_19,"2 days, 11:21:07.200",00:00:00,2020-05-04,True,Тупик 1А
305,21,G_APRRG,G_APRRG_Seq_13,"2 days, 11:21:07.200",00:00:00,2020-04-28,True,Агрегат продольной резки № 1
306,21,G_APRRG,G_APRRG_Seq_13,"2 days, 11:21:07.200",00:00:00,2020-04-28,True,Агрегат продольной резки № 4
307,21,G_APRRG,G_APRRG_Seq_13,"2 days, 11:21:07.200",00:00:00,2020-04-28,True,Тупик 1А
308,354,G_APRRG,G_APRRG_Seq_15,"2 days, 1:23:02.400",00:00:00,2020-04-30,True,Агрегат продольной резки № 1
309,354,G_APRRG,G_APRRG_Seq_15,"2 days, 1:23:02.400",00:00:00,2020-04-30,True,Агрегат продольной резки № 4
310,354,G_APRRG,G_APRRG_Seq_15,"2 days, 1:23:02.400",00:00:00,2020-04-30,True,Тупик 1А
311,543,G_APRRG,G_APRRG_Seq_25,"2 days, 11:21:07.200",00:00.001,2020-05-10,True,Агрегат продольной резки № 1
312,543,G_APRRG,G_APRRG_Seq_25,"2 days, 11:21:07.200",00:00.001,2020-05-10,True,Агрегат продольной резки № 4
313,543,G_APRRG,G_APRRG_Seq_25,"2 days, 11:21:07.200",00:00.001,2020-05-10,True,Тупик 1А
314,544,G_APRRG,G_APRRG_Seq_14,"2 days, 1:23:02.400",00:00.001,2020-04-29,True,Агрегат продольной резки № 1
315,544,G_APRRG,G_APRRG_Seq_14,"2 days, 1:23:02.400",00:00.001,2020-04-29,True,Агрегат продольной резки № 4
316,544,G_APRRG,G_APRRG_Seq_14,"2 days, 1:23:02.400",00:00.001,2020-04-29,True,Тупик 1А
317,550,G_APRRG,G_APRRG_Seq_7,"2 days, 11:21:07.200",00:00.001,2020-04-22,True,Агрегат продольной резки № 1
318,550,G_APRRG,G_APRRG_Seq_7,"2 days, 11:21:07.200",00:00.001,2020-04-22,True,Агрегат продольной резки № 4
319,550,G_APRRG,G_APRRG_Seq_7,"2 days, 11:21:07.200",00:00.001,2020-04-22,True,Тупик 1А
320,555,G_APRRG,G_APRRG_Seq_10,"2 days, 11:21:07.200",00:00.001,2020-04-25,True,Агрегат продольной резки № 1
321,555,G_APRRG,G_APRRG_Seq_10,"2 days, 11:21:07.200",00:00.001,2020-04-25,True,Агрегат продольной резки № 4
322,555,G_APRRG,G_APRRG_Seq_10,"2 days, 11:21:07.200",00:00.001,2020-04-25,True,Тупик 1А
323,557,G_APRRG,G_APRRG_Seq_18,"2 days, 11:21:07.200",00:00.001,2020-05-03,True,Агрегат продольной резки № 1
324,557,G_APRRG,G_APRRG_Seq_18,"2 days, 11:21:07.200",00:00.001,2020-05-03,True,Агрегат продольной резки № 4
325,557,G_APRRG,G_APRRG_Seq_18,"2 days, 11:21:07.200",00:00.001,2020-05-03,True,Тупик 1А
326,560,G_APRRG,G_APRRG_Seq_12,"2 days, 11:21:07.200",00:00.002,2020-04-27,True,Агрегат продольной резки № 1
327,560,G_APRRG,G_APRRG_Seq_12,"2 days, 11:21:07.200",00:00.002,2020-04-27,True,Агрегат продольной резки № 4
328,560,G_APRRG,G_APRRG_Seq_12,"2 days, 11:21:07.200",00:00.002,2020-04-27,True,Тупик 1А
329,561,G_APRRG,G_APRRG_Seq_24,"2 days, 11:21:07.200",00:00.002,2020-05-09,True,Агрегат продольной резки № 1
330,561,G_APRRG,G_APRRG_Seq_24,"2 days, 11:21:07.200",00:00.002,2020-05-09,True,Агрегат продольной резки № 4
331,561,G_APRRG,G_APRRG_Seq_24,"2 days, 11:21:07.200",00:00.002,2020-05-09,True,Тупик 1А
332,562,G_APRRG,G_APRRG_Seq_17,"2 days, 11:21:07.200",00:00.002,2020-05-02,True,Агрегат продольной резки № 1
333,562,G_APRRG,G_APRRG_Seq_17,"2 days, 11:21:07.200",00:00.002,2020-05-02,True,Агрегат продольной резки № 4
334,562,G_APRRG,G_APRRG_Seq_17,"2 days, 11:21:07.200",00:00.002,2020-05-02,True,Тупик 1А
335,566,G_APRRG,G_APRRG_Seq_16,"2 days, 11:21:07.200",00:00.003,2020-05-01,True,Агрегат продольной резки № 1
336,566,G_APRRG,G_APRRG_Seq_16,"2 days, 11:21:07.200",00:00.003,2020-05-01,True,Агрегат продольной резки № 4
337,566,G_APRRG,G_APRRG_Seq_16,"2 days, 11:21:07.200",00:00.003,2020-05-01,True,Тупик 1А
338,569,G_APRRG,G_APRRG_Seq_21,"2 days, 11:21:07.200",00:00.004,2020-05-06,True,Агрегат продольной резки № 1
